showID,filename,airdate,showType,showSubType
4097,6132.html,2018-10-24,Regular,Regular
4098,6133.html,2018-10-25,Regular,Regular
4099,6134.html,2018-10-26,Regular,Regular
4100,6135.html,2018-10-29,Regular,Regular
4101,6136.html,2018-10-30,Regular,Regular
4102,6137.html,2018-10-31,Regular,Regular
4103,6138.html,2018-11-01,Regular,Regular
4104,6139.html,2018-11-02,Regular,Regular
4105,6140.html,2018-11-05,Regular,Regular
4106,6141.html,2018-11-06,Regular,Regular
4107,6142.html,2018-11-07,Teen,Teen Tournament
4108,6143.html,2018-11-08,Teen,Teen Tournament
4109,6144.html,2018-11-09,Teen,Teen Tournament
4110,6145.html,2018-11-12,Teen,Teen Tournament
4111,6146.html,2018-11-13,Teen,Teen Tournament
4112,6147.html,2018-11-14,Teen,Teen Tournament
4113,6148.html,2018-11-15,Teen,Teen Tournament
4114,6149.html,2018-11-16,Teen,Teen Tournament
4115,615.html,2005-11-16,College,College Championship
4116,6150.html,2018-11-19,Teen,Teen Tournament
4117,6151.html,2018-11-20,Teen,Teen Tournament
4118,6152.html,2018-11-21,Regular,Regular
4119,6155.html,2018-11-22,Regular,Regular
4120,6156.html,2018-11-23,Regular,Regular
4121,6157.html,2018-11-26,Regular,Regular
4122,6158.html,2018-11-27,Regular,Regular
4123,6159.html,2018-11-28,Regular,Regular
4124,616.html,2005-11-18,College,College Championship
4125,6160.html,2018-11-29,Regular,Regular
4126,6161.html,2018-11-30,Regular,Regular
4127,6162.html,2018-12-03,Regular,Regular
4128,6163.html,2018-12-04,Regular,Regular
4129,6164.html,2018-12-05,Regular,Regular
4130,6165.html,2018-12-06,Regular,Regular
4131,6166.html,2018-12-07,Regular,Regular
4132,6167.html,2018-12-10,Regular,Regular
4133,6168.html,2018-12-11,Regular,Regular
4134,6169.html,2018-12-12,Regular,Regular
4135,6170.html,2018-12-13,Regular,Regular
4136,6171.html,2018-12-14,Regular,Regular
4137,6172.html,2018-12-17,Regular,Regular
4138,6173.html,2018-12-18,Regular,Regular
4139,6174.html,2018-12-19,Regular,Regular
4140,6175.html,2018-12-20,Regular,Regular
4141,6176.html,2018-12-21,Regular,Regular
4142,6177.html,2018-12-24,Regular,Regular
4143,6178.html,2018-12-25,Regular,Regular
4144,6179.html,2018-12-26,Regular,Regular
4145,6180.html,2018-12-27,Regular,Regular
4146,6181.html,2018-12-28,Regular,Regular
4147,6182.html,2018-12-31,Regular,Regular
4148,6183.html,2019-01-01,Regular,Regular
4149,6184.html,2019-01-02,Regular,Regular
4150,6185.html,2019-01-03,Regular,Regular
4151,6186.html,2019-01-04,Regular,Regular
4152,6187.html,2019-01-07,Regular,Regular
4153,6188.html,2019-01-08,Regular,Regular
4154,6189.html,2019-01-09,Regular,Regular
4155,6190.html,2019-01-10,Regular,Regular
4156,6191.html,2019-01-11,Regular,Regular
4157,6192.html,2019-01-14,Regular,Regular
4158,6193.html,2019-01-15,Regular,Regular
4159,6194.html,2019-01-16,Regular,Regular
4160,6195.html,2019-01-17,Regular,Regular
4161,6196.html,2019-01-18,Regular,Regular
4162,6197.html,2019-01-21,Regular,Regular
4163,6198.html,2019-01-22,Regular,Regular
4164,6199.html,2019-01-23,Regular,Regular
4165,62.html,2004-11-30,Regular,Regular
4166,620.html,2005-11-21,Regular,Regular
4167,6200.html,2019-01-24,Regular,Regular
4168,6201.html,2019-01-25,Regular,Regular
4169,6202.html,2019-01-28,Regular,Regular
4170,6203.html,2019-01-29,Regular,Regular
4171,6204.html,2019-01-30,Regular,Regular
4172,6205.html,2019-01-31,Regular,Regular
4173,6206.html,2019-02-01,Regular,Regular
4174,6210.html,2019-02-04,Regular,Regular
4175,6211.html,2019-02-05,Regular,Regular
4176,6213.html,2019-02-06,Regular,Regular
4177,6214.html,2019-02-07,Regular,Regular
4178,6215.html,2019-02-08,Regular,Regular
4179,6216.html,2019-02-11,Regular,Regular
4180,6217.html,2019-02-12,Regular,Regular
4181,6218.html,2019-02-13,Regular,Regular
4182,6219.html,2019-02-14,Regular,Regular
4183,6220.html,2019-02-15,Regular,Regular
4184,6221.html,2019-02-18,Regular,Regular
4185,6222.html,2019-02-19,Regular,Regular
4186,6223.html,2019-02-20,Champions,All-Star Games
4187,6224.html,2019-02-21,Champions,All-Star Games
4188,6225.html,2019-02-22,Champions,All-Star Games
4189,6226.html,2019-02-25,Champions,All-Star Games
4190,6227.html,2019-02-26,Champions,All-Star Games
4191,6228.html,2019-02-27,Champions,All-Star Games
4192,6229.html,2019-02-28,Champions,All-Star Games
4193,623.html,2005-11-22,Regular,Regular
4194,6230.html,2019-03-01,Champions,All-Star Games
4195,6231.html,2019-03-04,Champions,All-Star Games
4196,6232.html,2019-03-05,Champions,All-Star Games
4197,6233.html,2019-03-06,Regular,Regular
4198,6234.html,2019-03-07,Regular,Regular
4199,6235.html,2019-03-08,Regular,Regular
4200,6236.html,2019-03-11,Regular,Regular
4201,6237.html,2019-03-12,Regular,Regular
4202,6238.html,2019-03-13,Regular,Regular
4203,6239.html,2019-03-14,Regular,Regular
4204,6240.html,2019-03-15,Regular,Regular
4205,6242.html,2019-03-18,Regular,Regular
4206,6243.html,2019-03-19,Regular,Regular
4207,6245.html,2019-03-20,Regular,Regular
4208,6246.html,2019-03-21,Regular,Regular
4209,6247.html,2019-03-22,Regular,Regular
4210,6248.html,2019-03-25,Regular,Regular
4211,6249.html,2019-03-26,Regular,Regular
4212,625.html,2005-11-23,Regular,Regular
4213,6250.html,2019-03-27,Regular,Regular
4214,6251.html,2019-03-28,Regular,Regular
4215,6252.html,2019-03-29,Regular,Regular
4216,6253.html,2019-04-01,Regular,Regular
4217,6254.html,2019-04-02,Regular,Regular
4218,6255.html,2019-04-03,Regular,Regular
4219,6256.html,2019-04-04,Regular,Regular
4220,6257.html,2019-04-05,Regular,Regular
4221,6258.html,2019-04-08,Regular,Regular
4222,6259.html,2019-04-09,Regular,Regular
4223,6260.html,2019-04-10,Regular,Regular
4224,6261.html,2019-04-11,Regular,Regular
4225,6262.html,2019-04-12,Regular,Regular
4226,6263.html,2019-04-15,Regular,Regular
4227,6265.html,2019-04-16,Regular,Regular
4228,6266.html,2019-04-17,Regular,Regular
4229,6267.html,2019-04-18,Regular,Regular
4230,6268.html,2019-04-19,Regular,Regular
4231,6269.html,2019-04-22,Regular,Regular
4232,627.html,2005-11-24,Regular,Regular
4233,6270.html,2019-04-23,Regular,Regular
4234,6271.html,2019-04-24,Regular,Regular
4235,6272.html,2019-04-25,Regular,Regular
4236,6273.html,2019-04-26,Regular,Regular
4237,6274.html,2019-04-29,Regular,Regular
4238,6275.html,2019-04-30,Regular,Regular
4239,6276.html,2019-05-01,Regular,Regular
4240,6277.html,2019-05-02,Regular,Regular
4241,6278.html,2019-05-03,Regular,Regular
4242,6279.html,2019-05-06,Other,Teachers Tournament
4243,6280.html,2019-05-07,Other,Teachers Tournament
4244,6281.html,2019-05-08,Other,Teachers Tournament
4245,6282.html,2019-05-09,Other,Teachers Tournament
4246,6283.html,2019-05-10,Other,Teachers Tournament
4247,6284.html,2019-05-13,Other,Teachers Tournament
4248,6285.html,2019-05-14,Other,Teachers Tournament
4249,6286.html,2019-05-15,Other,Teachers Tournament
4250,6287.html,2019-05-16,Other,Teachers Tournament
4251,6288.html,2019-05-17,Other,Teachers Tournament
4252,6289.html,2019-05-20,Regular,Regular
4253,6290.html,2019-05-21,Regular,Regular
4254,6291.html,2019-05-22,Regular,Regular
4255,6292.html,2019-05-23,Regular,Regular
4256,6293.html,2019-05-24,Regular,Regular
4257,6295.html,2019-05-27,Regular,Regular
4258,6297.html,2019-05-28,Regular,Regular
4259,63.html,2004-12-01,Regular,Regular
4260,630.html,2005-11-25,Regular,Regular
4261,6300.html,2019-05-29,Regular,Regular
4262,6302.html,2019-05-30,Regular,Regular
4263,6303.html,2019-05-31,Regular,Regular
4264,6304.html,2019-06-03,Regular,Regular
4265,6307.html,2019-06-04,Regular,Regular
4266,6309.html,2019-06-05,Regular,Regular
4267,6311.html,2019-06-06,Regular,Regular
4268,6313.html,2019-06-07,Regular,Regular
4269,6316.html,2019-06-10,Regular,Regular
4270,6318.html,2019-06-11,Regular,Regular
4271,6320.html,2019-06-12,Regular,Regular
4272,6323.html,2019-06-13,Regular,Regular
4273,6324.html,2019-06-14,Regular,Regular
4274,6326.html,2019-06-17,Teen,Teen Tournament
4275,6328.html,2019-06-18,Teen,Teen Tournament
4276,6330.html,2019-06-19,Teen,Teen Tournament
4277,6332.html,2019-06-20,Teen,Teen Tournament
4278,6333.html,2019-06-21,Teen,Teen Tournament
4279,6335.html,2019-06-24,Teen,Teen Tournament
4280,6338.html,2019-06-25,Teen,Teen Tournament
4281,6339.html,2019-06-26,Teen,Teen Tournament
4282,634.html,2005-11-28,Regular,Regular
4283,6342.html,2019-06-27,Teen,Teen Tournament
4284,6344.html,2019-06-28,Teen,Teen Tournament
4285,6347.html,2019-07-01,Regular,Regular
4286,6349.html,2019-07-02,Regular,Regular
4287,6350.html,2019-07-03,Regular,Regular
4288,6351.html,2019-07-04,Regular,Regular
4289,6352.html,2019-07-05,Regular,Regular
4290,6354.html,2019-07-08,Regular,Regular
4291,6364.html,2019-07-09,Regular,Regular
4292,6366.html,2019-07-10,Regular,Regular
4293,6368.html,2019-07-11,Regular,Regular
4294,6369.html,2019-07-12,Regular,Regular
4295,637.html,2005-11-29,Regular,Regular
4296,6371.html,2019-07-15,Regular,Regular
4297,6374.html,2019-07-16,Regular,Regular
4298,6376.html,2019-07-17,Regular,Regular
4299,6378.html,2019-07-18,Regular,Regular
4300,6379.html,2019-07-19,Regular,Regular
4301,6381.html,2019-07-22,Regular,Regular
4302,6384.html,2019-07-23,Regular,Regular
4303,6386.html,2019-07-24,Regular,Regular
4304,6388.html,2019-07-25,Regular,Regular
4305,6389.html,2019-07-26,Regular,Regular
4306,639.html,2005-11-30,Regular,Regular
4307,64.html,2004-12-02,Regular,Regular
4308,641.html,2005-12-01,Regular,Regular
4309,6410.html,2019-09-09,Regular,Regular
4310,6411.html,2019-09-10,Regular,Regular
4311,6412.html,2019-09-11,Regular,Regular
4312,6413.html,2019-09-12,Regular,Regular
4313,6414.html,2019-09-13,Regular,Regular
4314,6416.html,2019-09-16,Regular,Regular
4315,6417.html,2019-09-17,Regular,Regular
4316,6418.html,2019-09-18,Regular,Regular
4317,6419.html,2019-09-19,Regular,Regular
4318,6420.html,2019-09-20,Regular,Regular
4319,6422.html,2019-09-23,Regular,Regular
4320,6423.html,2019-09-24,Regular,Regular
4321,6424.html,2019-09-25,Regular,Regular
4322,6425.html,2019-09-26,Regular,Regular
4323,6426.html,2019-09-27,Regular,Regular
4324,6429.html,2019-09-30,Regular,Regular
4325,643.html,2005-12-02,Regular,Regular
4326,6431.html,2019-10-01,Regular,Regular
4327,6432.html,2019-10-02,Regular,Regular
4328,6433.html,2019-10-03,Regular,Regular
4329,6434.html,2019-10-04,Regular,Regular
4330,6437.html,2019-10-07,Regular,Regular
4331,6438.html,2019-10-08,Regular,Regular
4332,6439.html,2019-10-09,Regular,Regular
4333,6440.html,2019-10-10,Regular,Regular
4334,6441.html,2019-10-11,Regular,Regular
4335,6442.html,2019-10-14,Regular,Regular
4336,6443.html,2019-10-15,Regular,Regular
4337,6444.html,2019-10-16,Regular,Regular
4338,6445.html,2019-10-17,Regular,Regular
4339,6446.html,2019-10-18,Regular,Regular
4340,6447.html,2019-10-21,Regular,Regular
4341,6448.html,2019-10-22,Regular,Regular
4342,6449.html,2019-10-23,Regular,Regular
4343,6450.html,2019-10-24,Regular,Regular
4344,6451.html,2019-10-25,Regular,Regular
4345,6452.html,2019-10-28,Regular,Regular
4346,6453.html,2019-10-29,Regular,Regular
4347,6454.html,2019-10-30,Regular,Regular
4348,6455.html,2019-10-31,Regular,Regular
4349,6456.html,2019-11-01,Regular,Regular
4350,6459.html,2019-11-04,Champions,Tournament of Champions
4351,646.html,2005-12-05,Regular,Regular
4352,6460.html,2019-11-05,Champions,Tournament of Champions
4353,6461.html,2019-11-06,Champions,Tournament of Champions
4354,6462.html,2019-11-07,Champions,Tournament of Champions
4355,6463.html,2019-11-08,Champions,Tournament of Champions
4356,6464.html,2019-11-11,Champions,Tournament of Champions
4357,6465.html,2019-11-12,Champions,Tournament of Champions
4358,6466.html,2019-11-13,Champions,Tournament of Champions
4359,6467.html,2019-11-14,Champions,Tournament of Champions
4360,6468.html,2019-11-15,Champions,Tournament of Champions
4361,6469.html,2019-11-18,Regular,Regular
4362,6470.html,2019-11-19,Regular,Regular
4363,6471.html,2019-11-20,Regular,Regular
4364,6472.html,2019-11-21,Regular,Regular
4365,6473.html,2019-11-22,Regular,Regular
4366,6477.html,2019-11-25,Regular,Regular
4367,6478.html,2019-11-26,Regular,Regular
4368,6479.html,2019-11-27,Regular,Regular
4369,648.html,2005-12-06,Regular,Regular
4370,6480.html,2019-11-28,Regular,Regular
4371,6481.html,2019-11-29,Regular,Regular
4372,6482.html,2019-12-02,Regular,Regular
4373,6483.html,2019-12-03,Regular,Regular
4374,6484.html,2019-12-04,Regular,Regular
4375,6485.html,2019-12-05,Regular,Regular
4376,6486.html,2019-12-06,Regular,Regular
4377,6491.html,2019-12-09,Regular,Regular
4378,6493.html,2019-12-10,Regular,Regular
4379,6495.html,2019-12-11,Regular,Regular
4380,6496.html,2019-12-12,Regular,Regular
4381,6497.html,2019-12-13,Regular,Regular
4382,6498.html,2019-12-16,Regular,Regular
4383,6499.html,2019-12-17,Regular,Regular
4384,65.html,2004-12-03,Regular,Regular
4385,6500.html,2019-12-18,Regular,Regular
4386,6501.html,2019-12-19,Regular,Regular
4387,6502.html,2019-12-20,Regular,Regular
4388,6503.html,2019-12-23,Regular,Regular
4389,6504.html,2019-12-24,Regular,Regular
4390,6505.html,2019-12-25,Regular,Regular
4391,6506.html,2019-12-26,Regular,Regular
4392,6507.html,2019-12-27,Regular,Regular
4393,6508.html,2019-12-30,Regular,Regular
4394,6509.html,2019-12-31,Regular,Regular
4395,651.html,2005-12-07,Regular,Regular
4396,6510.html,2020-01-01,Regular,Regular
4397,6511.html,2020-01-02,Regular,Regular
4398,6512.html,2020-01-03,Regular,Regular
4399,6513.html,2020-01-06,Regular,Regular
4400,6514.html,2020-01-07,Regular,Regular
4401,6515.html,2020-01-07,Champions,Jeopardy! Greatest of All Time
4402,6516.html,2020-01-07,Champions,Jeopardy! Greatest of All Time
4403,6517.html,2020-01-08,Regular,Regular
4404,6518.html,2020-01-08,Champions,Jeopardy! Greatest of All Time
4405,6519.html,2020-01-08,Champions,Jeopardy! Greatest of All Time
4406,6520.html,2020-01-09,Regular,Regular
4407,6521.html,2020-01-09,Champions,Jeopardy! Greatest of All Time
4408,6522.html,2020-01-09,Champions,Jeopardy! Greatest of All Time
4409,6523.html,2020-01-10,Regular,Regular
4410,6524.html,2020-01-13,Regular,Regular
4411,6525.html,2020-01-14,Regular,Regular
4412,6526.html,2020-01-14,Champions,Jeopardy! Greatest of All Time
4413,6527.html,2020-01-14,Champions,Jeopardy! Greatest of All Time
4414,6528.html,2020-01-15,Regular,Regular
4415,6529.html,2020-01-16,Regular,Regular
4416,653.html,2005-12-08,Regular,Regular
4417,6530.html,2020-01-17,Regular,Regular
4418,6531.html,2020-01-20,Regular,Regular
4419,6532.html,2020-01-21,Regular,Regular
4420,6533.html,2020-01-22,Regular,Regular
4421,6534.html,2020-01-23,Regular,Regular
4422,6535.html,2020-01-24,Regular,Regular
4423,6536.html,2020-01-27,Regular,Regular
4424,6537.html,2020-01-28,Regular,Regular
4425,6538.html,2020-01-29,Regular,Regular
4426,6539.html,2020-01-30,Regular,Regular
4427,6540.html,2020-01-31,Regular,Regular
4428,6541.html,2020-02-03,Regular,Regular
4429,6542.html,2020-02-04,Regular,Regular
4430,6543.html,2020-02-05,Regular,Regular
4431,6544.html,2020-02-06,Regular,Regular
4432,6545.html,2020-02-07,Regular,Regular
4433,6547.html,2020-02-10,Regular,Regular
4434,6548.html,2020-02-11,Regular,Regular
4435,6549.html,2020-02-12,Regular,Regular
4436,655.html,2005-12-09,Regular,Regular
4437,6550.html,2020-02-13,Regular,Regular
4438,6551.html,2020-02-14,Regular,Regular
4439,6552.html,2020-02-17,Regular,Regular
4440,6553.html,2020-02-18,Regular,Regular
4441,6554.html,2020-02-19,Regular,Regular
4442,6555.html,2020-02-20,Regular,Regular
4443,6556.html,2020-02-21,Regular,Regular
4444,6557.html,2020-02-24,Regular,Regular
4445,6561.html,2020-02-25,Regular,Regular
4446,6562.html,2020-02-26,Regular,Regular
4447,6564.html,2020-02-27,Regular,Regular
4448,6565.html,2020-02-28,Regular,Regular
4449,6567.html,2020-03-02,Regular,Regular
4450,6568.html,2020-03-03,Regular,Regular
4451,6569.html,2020-03-04,Regular,Regular
4452,6570.html,2020-03-05,Regular,Regular
4453,6571.html,2020-03-06,Regular,Regular
4454,6574.html,2020-03-09,Regular,Regular
4455,6575.html,2020-03-10,Regular,Regular
4456,6576.html,2020-03-11,Regular,Regular
4457,6577.html,2020-03-12,Regular,Regular
4458,6578.html,2020-03-13,Regular,Regular
4459,6579.html,2020-03-16,Regular,Regular
4460,658.html,2005-12-12,Regular,Regular
4461,6580.html,2020-03-17,Regular,Regular
4462,6581.html,2020-03-18,Regular,Regular
4463,6582.html,2020-03-19,Regular,Regular
4464,6583.html,2020-03-20,Regular,Regular
4465,6584.html,2020-03-23,Regular,Regular
4466,6585.html,2020-03-24,Regular,Regular
4467,6586.html,2020-03-25,Regular,Regular
4468,6587.html,2020-03-26,Regular,Regular
4469,6588.html,2020-03-27,Regular,Regular
4470,6589.html,2020-03-30,Regular,Regular
4471,6590.html,2020-03-31,Regular,Regular
4472,6591.html,2020-04-01,Regular,Regular
4473,6592.html,2020-04-02,Regular,Regular
4474,6593.html,2020-04-03,Regular,Regular
4475,6596.html,2020-04-06,College,College Championship
4476,6597.html,2020-04-07,College,College Championship
4477,6598.html,2020-04-08,College,College Championship
4478,6599.html,2020-04-09,College,College Championship
4479,66.html,2004-12-06,Regular,Regular
4480,6600.html,2020-04-10,College,College Championship
4481,6601.html,2020-04-13,College,College Championship
4482,6602.html,2020-04-14,College,College Championship
4483,6603.html,2020-04-15,College,College Championship
4484,6604.html,2020-04-16,College,College Championship
4485,6605.html,2020-04-17,College,College Championship
4486,6607.html,2020-04-20,Regular,Regular
4487,6608.html,2020-04-21,Regular,Regular
4488,661.html,2005-12-13,Regular,Regular
4489,6610.html,2020-04-22,Regular,Regular
4490,6612.html,2020-04-23,Regular,Regular
4491,6614.html,2020-04-24,Regular,Regular
4492,6616.html,2020-04-27,Regular,Regular
4493,6618.html,2020-04-28,Regular,Regular
4494,662.html,2005-12-14,Regular,Regular
4495,6620.html,2020-04-29,Regular,Regular
4496,6622.html,2020-04-30,Regular,Regular
4497,6623.html,2020-05-01,Regular,Regular
4498,665.html,2005-12-15,Regular,Regular
4499,6651.html,2020-05-18,Regular,Regular
4500,6653.html,2020-05-19,Regular,Regular
4501,6655.html,2020-05-20,Regular,Regular
4502,6657.html,2020-05-21,Regular,Regular
4503,6659.html,2020-05-22,Regular,Regular
4504,666.html,2005-12-16,Regular,Regular
4505,6664.html,2020-05-25,Other,Teachers Tournament
4506,6666.html,2020-05-26,Other,Teachers Tournament
4507,6667.html,2020-05-27,Other,Teachers Tournament
4508,6670.html,2020-05-28,Other,Teachers Tournament
4509,6672.html,2020-05-29,Other,Teachers Tournament
4510,6678.html,2020-06-01,Other,Teachers Tournament
4511,6680.html,2020-06-02,Other,Teachers Tournament
4512,6682.html,2020-06-03,Other,Teachers Tournament
4513,6684.html,2020-06-04,Other,Teachers Tournament
4514,6686.html,2020-06-05,Other,Teachers Tournament
4515,669.html,2005-12-19,Regular,Regular
4516,6691.html,2020-06-08,Regular,Regular
4517,6694.html,2020-06-09,Regular,Regular
4518,6695.html,2020-06-10,Regular,Regular
4519,6697.html,2020-06-11,Regular,Regular
4520,6699.html,2020-06-12,Regular,Regular
4521,67.html,2004-12-07,Regular,Regular
4522,671.html,2005-12-20,Regular,Regular
